time/ka,W/m^2
-6704,455.680861
-6703,459.389972
-6702,464.164861
-6701,469.89014
-6700,475.412529
-6699,481.087373
-6698,485.854775
-6697,489.314309
-6696,490.037216
-6695,487.571228
-6694,481.714253
-6693,473.413007
-6692,463.833968
-6691,453.834781
-6690,446.060406
-6689,439.947712
-6688,436.56409
-6687,435.848958
-6686,437.249877
-6685,440.50067
-6684,445.23642
-6683,451.245346
-6682,458.410494
-6681,466.542668
-6680,475.374957
-6679,484.544074
-6678,494.027138
-6677,502.432275
-6676,508.778685
-6675,512.519257
-6674,511.955221
-6673,506.840117
-6672,497.734976
-6671,486.082944
-6670,473.616904
-6669,461.86513
-6668,452.303653
-6667,445.027381
-6666,440.253876
-6665,437.915189
-6664,437.584128
-6663,438.959144
-6662,441.474641
-6661,445.560809
-6660,450.346956
-6659,455.910646
-6658,462.421174
-6657,468.953388
-6656,474.906354
-6655,480.118775
-6654,482.929769
-6653,483.157952
-6652,480.47264
-6651,475.536567
-6650,469.270572
-6649,462.452215
-6648,456.843986
-6647,453.013776
-6646,450.862837
-6645,450.587787
-6644,451.817999
-6643,454.244899
-6642,457.515875
-6641,461.334512
-6640,465.397355
-6639,469.507583
-6638,473.475892
-6637,476.907017
-6636,479.827382
-6635,482.111123
-6634,483.557631
-6633,484.422866
-6632,484.433332
-6631,484.032352
-6630,483.108639
-6629,481.920372
-6628,480.617799
-6627,479.175932
-6626,477.677527
-6625,476.142423
-6624,474.454602
-6623,472.379202
-6622,470.048799
-6621,467.296887
-6620,464.312016
-6619,461.044146
-6618,457.827214
-6617,454.725525
-6616,452.159278
-6615,450.222378
-6614,449.226159
-6613,449.180762
-6612,450.242272
-6611,452.210022
-6610,455.364382
-6609,459.375116
-6608,464.071988
-6607,469.144026
-6606,474.432152
-6605,479.101269
-6604,482.552103
-6603,484.254106
-6602,483.78388
-6601,481.022716
-6600,476.337841
-6599,470.443083
-6598,464.14405
-6597,458.297319
-6596,453.541688
-6595,450.405528
-6594,449.236546
-6593,449.714633
-6592,451.843303
-6591,455.192643
-6590,459.762855
-6589,464.928935
-6588,471.150696
-6587,477.902365
-6586,484.763973
-6585,491.235833
-6584,496.60365
-6583,500.466215
-6582,501.678116
-6581,499.637996
-6580,494.288097
-6579,485.780814
-6578,475.475619
-6577,465.157722
-6576,455.064564
-6575,446.974945
-6574,440.978008
-6573,437.303435
-6572,435.996168
-6571,436.730882
-6570,439.29886
-6569,443.283898
-6568,448.459545
-6567,455.081214
-6566,462.05655
-6565,469.732523
-6564,477.121813
-6563,483.501271
-6562,488.387209
-6561,490.781673
-6560,490.422616
-6559,487.53131
-6558,482.301254
-6557,475.844805
-6556,469.538895
-6555,463.453743
-6554,458.87765
-6553,455.842287
-6552,454.359797
-6551,454.455155
-6550,455.908292
-6549,458.245012
-6548,461.725775
-6547,465.609544
-6546,469.753318
-6545,473.81079
-6544,477.664039
-6543,480.757274
-6542,482.276482
-6541,482.344374
-6540,480.614877
-6539,477.33051
-6538,472.968235
-6537,468.212409
-6536,463.445444
-6535,459.626488
-6534,456.711185
-6533,455.118007
-6532,454.894582
-6531,455.755331
-6530,457.729189
-6529,460.390485
-6528,463.478341
-6527,466.742076
-6526,469.745438
-6525,472.139298
-6524,473.635236
-6523,474.008307
-6522,473.238729
-6521,471.637025
-6520,469.314536
-6519,466.930975
-6518,464.84067
-6517,463.553933
-6516,463.051258
-6515,463.637235
-6514,465.1806
-6513,467.496193
-6512,470.689786
-6511,474.242235
-6510,477.982431
-6509,481.537948
-6508,484.457758
-6507,486.184633
-6506,486.526653
-6505,484.955801
-6504,481.773575
-6503,476.993399
-6502,471.548237
-6501,465.614799
-6500,460.32827
-6499,455.901099
-6498,452.670331
-6497,450.926455
-6496,450.516248
-6495,451.391327
-6494,453.433795
-6493,456.414969
-6492,460.111843
-6491,464.170339
-6490,468.168672
-6489,471.676579
-6488,474.36452
-6487,475.499166
-6486,475.008598
-6485,472.772716
-6484,469.183742
-6483,464.935498
-6482,460.979909
-6481,457.416973
-6480,455.188665
-6479,454.336924
-6478,454.822473
-6477,456.752219
-6476,459.867035
-6475,463.825809
-6474,468.449652
-6473,473.616691
-6472,478.573415
-6471,483.128697
-6470,487.047391
-6469,489.723728
-6468,490.945037
-6467,490.448861
-6466,488.325692
-6465,484.803288
-6464,480.427076
-6463,475.758654
-6462,471.314098
-6461,467.496856
-6460,464.486927
-6459,462.581929
-6458,461.543346
-6457,461.479068
-6456,462.241399
-6455,463.609876
-6454,465.186076
-6453,466.98113
-6452,468.465479
-6451,469.246077
-6450,469.067951
-6449,467.666532
-6448,465.088604
-6447,461.591764
-6446,457.562872
-6445,453.546205
-6444,450.130449
-6443,447.845001
-6442,446.960691
-6441,447.45552
-6440,449.377978
-6439,452.735213
-6438,457.207559
-6437,462.423959
-6436,468.623818
-6435,475.22924
-6434,481.507608
-6433,487.403527
-6432,492.046375
-6431,494.728468
-6430,494.972708
-6429,492.591326
-6428,488.12022
-6427,481.720437
-6426,474.487251
-6425,467.380488
-6424,461.464565
-6423,456.880921
-6422,453.956739
-6421,452.820277
-6420,453.347642
-6419,455.061088
-6418,458.327228
-6417,462.412848
-6416,467.358904
-6415,473.39127
-6414,479.649269
-6413,485.446399
-6412,490.009466
-6411,492.608138
-6410,492.107755
-6409,488.119423
-6408,480.851797
-6407,470.830887
-6406,460.429324
-6405,450.077016
-6404,441.87443
-6403,436.294099
-6402,433.03402
-6401,432.50509
-6400,434.295886
-6399,437.95724
-6398,443.024952
-6397,449.416087
-6396,457.247532
-6395,465.437799
-6394,473.915142
-6393,482.519529
-6392,489.964858
-6391,495.667145
-6390,498.382551
-6389,497.929573
-6388,494.524136
-6387,488.382402
-6386,481.319098
-6385,473.586807
-6384,466.961757
-6383,461.628591
-6382,458.076452
-6381,456.089775
-6380,455.577448
-6379,456.372294
-6378,458.114381
-6377,460.380105
-6376,463.29997
-6375,466.378015
-6374,469.145934
-6373,471.543148
-6372,473.555494
-6371,474.544007
-6370,474.666747
-6369,473.942596
-6368,472.46616
-6367,470.560963
-6366,468.358404
-6365,466.270897
-6364,464.527097
-6363,463.236082
-6362,462.436162
-6361,462.219905
-6360,462.257133
-6359,462.613492
-6358,462.876938
-6357,462.949532
-6356,462.817611
-6355,462.402263
-6354,461.984427
-6353,461.495755
-6352,461.253933
-6351,461.340943
-6350,461.875656
-6349,463.018574
-6348,464.757357
-6347,467.182936
-6346,470.162284
-6345,473.953317
-6344,477.908932
-6343,482.394822
-6342,486.844346
-6341,491.128978
-6340,494.562542
-6339,496.206363
-6338,495.510626
-6337,491.959109
-6336,485.265486
-6335,476.266345
-6334,465.993106
-6333,456.120253
-6332,446.794112
-6331,439.638477
-6330,434.648138
-6329,432.062193
-6328,431.622034
-6327,433.08682
-6326,436.423312
-6325,441.040355
-6324,447.109373
-6323,455.001745
-6322,463.49535
-6321,473.252703
-6320,483.039794
-6319,492.31866
-6318,499.191215
-6317,502.522141
-6316,500.973341
-6315,494.519515
-6314,484.518812
-6313,472.031853
-6312,460.456836
-6311,450.626391
-6310,443.947796
-6309,440.09109
-6308,439.236014
-6307,440.705037
-6306,443.823788
-6305,448.352391
-6304,454.105249
-6303,460.458025
-6302,468.222668
-6301,476.841684
-6300,486.002631
-6299,495.105933
-6298,503.868712
-6297,510.685714
-6296,513.613015
-6295,511.342395
-6294,503.229914
-6293,490.505812
-6292,474.596403
-6291,458.487293
-6290,444.278958
-6289,433.719774
-6288,426.844472
-6287,423.291088
-6286,422.710926
-6285,424.404709
-6284,428.071603
-6283,433.044844
-6282,439.754782
-6281,447.201718
-6280,455.473725
-6279,464.707554
-6278,473.773742
-6277,481.882598
-6276,488.433959
-6275,492.461234
-6274,493.001247
-6273,490.160203
-6272,485.15619
-6271,478.476226
-6270,471.688966
-6269,466.220099
-6268,462.190604
-6267,460.099599
-6266,459.649398
-6265,460.671861
-6264,462.630334
-6263,465.338031
-6262,468.179108
-6261,471.304638
-6260,474.175691
-6259,476.574101
-6258,478.540945
-6257,479.979151
-6256,480.660136
-6255,480.656656
-6254,480.193675
-6253,479.360933
-6252,478.173334
-6251,477.008685
-6250,475.626824
-6249,474.347117
-6248,473.028721
-6247,471.572245
-6246,469.900106
-6245,467.889391
-6244,465.312661
-6243,462.318594
-6242,458.692249
-6241,454.535991
-6240,450.338258
-6239,446.176192
-6238,442.704281
-6237,440.158409
-6236,439.093097
-6235,439.610861
-6234,441.773306
-6233,445.662808
-6232,451.138076
-6231,458.080213
-6230,465.822227
-6229,474.385533
-6228,483.34992
-6227,492.473595
-6226,500.124479
-6225,505.902063
-6224,508.933118
-6223,508.347048
-6222,504.187991
-6221,496.852477
-6220,486.720127
-6219,476.153127
-6218,465.228128
-6217,456.00569
-6216,448.654667
-6215,443.439707
-6214,440.526858
-6213,439.91444
-6212,441.042053
-6211,443.849442
-6210,448.195677
-6209,453.88948
-6208,460.851244
-6207,468.773861
-6206,477.719943
-6205,486.115614
-6204,492.771518
-6203,496.494702
-6202,495.966865
-6201,491.037313
-6200,481.82921
-6199,470.161085
-6198,458.593879
-6197,447.399141
-6196,438.964301
-6195,433.297537
-6194,430.613515
-6193,430.927323
-6192,433.644461
-6191,438.210455
-6190,444.401374
-6189,451.904531
-6188,460.508894
-6187,469.966319
-6186,479.878562
-6185,489.625607
-6184,498.852287
-6183,505.857954
-6182,509.591022
-6181,509.47132
-6180,505.14153
-6179,497.271082
-6178,487.255269
-6177,475.828559
-6176,465.46995
-6175,456.5522
-6174,449.709469
-6173,445.320952
-6172,442.954388
-6171,442.678743
-6170,444.031083
-6169,446.860497
-6168,450.761514
-6167,455.442302
-6166,460.907447
-6165,466.280132
-6164,470.683283
-6163,474.422176
-6162,476.191457
-6161,476.165908
-6160,474.326834
-6159,471.100528
-6158,467.214937
-6157,463.373284
-6156,460.145409
-6155,457.951846
-6154,457.026624
-6153,457.298862
-6152,458.838228
-6151,461.421748
-6150,464.795113
-6149,468.682903
-6148,472.602307
-6147,476.076858
-6146,478.738341
-6145,480.463408
-6144,481.067707
-6143,480.630716
-6142,479.234664
-6141,477.336535
-6140,475.344876
-6139,473.553238
-6138,472.281952
-6137,471.684619
-6136,471.757149
-6135,472.504459
-6134,473.951639
-6133,475.680054
-6132,477.882962
-6131,479.760552
-6130,481.353096
-6129,481.996035
-6128,480.942847
-6127,477.981313
-6126,472.896825
-6125,465.860344
-6124,457.651051
-6123,449.650357
-6122,442.090722
-6121,436.387504
-6120,432.725983
-6119,431.360638
-6118,432.218717
-6117,435.001023
-6116,439.660224
-6115,445.887204
-6114,453.499333
-6113,462.127444
-6112,470.900336
-6111,480.383821
-6110,488.620657
-6109,495.367066
-6108,499.476786
-6107,500.459972
-6106,498.069211
-6105,493.334849
-6104,486.4904
-6103,478.994998
-6102,472.322697
-6101,466.664311
-6100,462.570507
-6099,460.231832
-6098,459.391272
-6097,459.830973
-6096,461.553805
-6095,464.031936
-6094,467.212229
-6093,470.886027
-6092,475.154012
-6091,479.262739
-6090,482.693398
-6089,485.094354
-6088,485.668335
-6087,483.9512
-6086,479.981188
-6085,473.771163
-6084,466.581931
-6083,458.801542
-6082,451.978106
-6081,446.184352
-6080,442.403355
-6079,440.599956
-6078,440.603157
-6077,442.329103
-6076,445.383603
-6075,449.530229
-6074,454.635539
-6073,460.159456
-6072,465.473241
-6071,470.768256
-6070,474.997195
-6069,478.150314
-6068,479.755578
-6067,479.744568
-6066,478.301445
-6065,475.957753
-6064,473.249362
-6063,470.553704
-6062,468.653395
-6061,467.640159
-6060,467.556016
-6059,468.566195
-6058,470.480937
-6057,473.07709
-6056,476.209018
-6055,479.63469
-6054,482.959425
-6053,485.806084
-6052,487.443901
-6051,487.612709
-6050,485.867243
-6049,482.216499
-6048,476.674336
-6047,469.908032
-6046,463.005892
-6045,456.435136
-6044,450.961687
-6043,447.068649
-6042,444.827717
-6041,444.509622
-6040,445.543608
-6039,448.338471
-6038,452.568103
-6037,457.686158
-6036,464.007707
-6035,470.359412
-6034,476.746607
-6033,482.141485
-6032,485.247633
-6031,485.351922
-6030,482.403558
-6029,476.3835
-6028,468.622711
-6027,460.492151
-6026,453.732909
-6025,448.626843
-6024,446.016216
-6023,445.594209
-6022,447.231719
-6021,450.662167
-6020,455.368306
-6019,461.200467
-6018,467.978352
-6017,475.004469
-6016,482.870074
-6015,490.655215
-6014,498.142264
-6013,503.757575
-6012,506.544609
-6011,505.817654
-6010,500.624416
-6009,491.58902
-6008,479.397822
-6007,466.194836
-6006,454.237791
-6005,443.75719
-6004,436.622977
-6003,432.00402
-6002,430.307502
-6001,430.753274
-6000,433.328365
-5999,437.343384
-5998,442.722288
-5997,449.231057
-5996,456.513329
-5995,464.155605
-5994,472.004273
-5993,478.963387
-5992,484.360883
-5991,487.835883
-5990,488.973575
-5989,487.667586
-5988,484.780253
-5987,480.510796
-5986,476.339578
-5985,472.58046
-5984,469.658304
-5983,467.999489
-5982,467.461725
-5981,467.68836
-5980,468.568063
-5979,469.881517
-5978,471.260073
-5977,472.505879
-5976,473.713822
-5975,474.32061
-5974,474.549153
-5973,474.345817
-5972,473.529029
-5971,472.411987
-5970,471.093692
-5969,469.622758
-5968,468.21317
-5967,467.099286
-5966,466.189746
-5965,465.703901
-5964,465.462941
-5963,465.409172
-5962,465.457104
-5961,465.419252
-5960,465.097527
-5959,464.356068
-5958,463.162272
-5957,461.293463
-5956,459.013316
-5955,456.219968
-5954,453.383299
-5953,450.573193
-5952,448.244396
-5951,446.981914
-5950,446.863581
-5949,448.260416
-5948,451.187249
-5947,455.572222
-5946,461.220106
-5945,468.428339
-5944,475.850095
-5943,484.176668
-5942,492.447059
-5941,499.577018
-5940,505.181969
-5939,508.441563
-5938,508.695695
-5937,505.742327
-5936,499.365607
-5935,490.505913
-5934,480.149922
-5933,469.471484
-5932,459.505471
-5931,450.721213
-5930,444.444884
-5929,440.499952
-5928,438.803593
-5927,439.112699
-5926,441.455163
-5925,445.172173
-5924,450.859922
-5923,457.53596
-5922,466.042914
-5921,474.705207
-5920,483.889117
-5919,492.049354
-5918,496.572564
-5917,496.823153
-5916,491.499215
-5915,481.839373
-5914,468.540327
-5913,454.196797
-5912,440.919485
-5911,430.246437
-5910,423.550367
-5909,420.311554
-5908,420.696451
-5907,423.908464
-5906,429.663878
-5905,437.17038
-5904,446.211133
-5903,457.258373
-5902,468.99888
-5901,481.548122
-5900,494.24226
-5899,506.009602
-5898,515.985281
-5897,521.96431
-5896,523.027136
-5895,518.604453
-5894,510.058461
-5893,497.889591
-5892,485.057158
-5891,471.814563
-5890,460.66851
-5889,451.598273
-5888,444.966715
-5887,440.791456
-5886,438.979825
-5885,439.12416
-5884,440.872173
-5883,443.980229
-5882,448.587652
-5881,453.708742
-5880,459.751623
-5879,465.819426
-5878,470.950483
-5877,475.32108
-5876,477.855069
-5875,478.796798
-5874,477.979326
-5873,475.848014
-5872,473.051119
-5871,469.895989
-5870,467.073396
-5869,464.538416
-5868,462.490885
-5867,461.208672
-5866,460.658464
-5865,460.479804
-5864,460.622653
-5863,461.112793
-5862,461.747238
-5861,462.543753
-5860,463.402043
-5859,464.348619
-5858,465.369674
-5857,466.633533
-5856,468.113132
-5855,469.819679
-5854,471.959332
-5853,474.353612
-5852,476.914159
-5851,479.799033
-5850,482.51013
-5849,484.877822
-5848,486.726404
-5847,487.444561
-5846,486.848422
-5845,484.550049
-5844,480.263824
-5843,474.734816
-5842,467.779268
-5841,460.745987
-5840,453.501437
-5839,447.11173
-5838,441.973505
-5837,438.634755
-5836,437.116381
-5835,437.345207
-5834,439.296111
-5833,442.879245
-5832,447.969064
-5831,454.437782
-5830,462.099875
-5829,470.152553
-5828,479.641783
-5827,488.311814
-5826,495.753117
-5825,501.164028
-5824,503.128979
-5823,500.747577
-5822,494.976567
-5821,485.834385
-5820,474.402025
-5819,463.567563
-5818,454.502243
-5817,446.859235
-5816,442.155406
-5815,439.888348
-5814,439.995357
-5813,442.152252
-5812,445.908215
-5811,450.712817
-5810,457.110427
-5809,464.090828
-5808,472.554344
-5807,481.603037
-5806,490.537658
-5805,498.822648
-5804,504.444948
-5803,506.055321
-5802,502.553977
-5801,494.140508
-5800,481.377032
-5799,466.604569
-5798,451.930087
-5797,439.070003
-5796,429.663848
-5795,423.50484
-5794,420.672315
-5793,421.083082
-5792,424.211017
-5791,429.556281
-5790,436.483969
-5789,445.360437
-5788,455.60022
-5787,466.209634
-5786,477.653558
-5785,488.965581
-5784,497.904001
-5783,504.21766
-5782,506.584569
-5781,505.107164
-5780,500.198828
-5779,493.343096
-5778,484.954437
-5777,477.080821
-5776,470.038429
-5775,464.372589
-5774,460.352887
-5773,457.9981
-5772,457.280511
-5771,457.848589
-5770,459.507599
-5769,462.058887
-5768,465.386514
-5767,468.66478
-5766,472.026082
-5765,474.750065
-5764,476.397696
-5763,476.635335
-5762,475.640722
-5761,473.36775
-5760,470.454048
-5759,467.092387
-5758,463.794833
-5757,461.065641
-5756,458.763607
-5755,457.238306
-5754,456.469542
-5753,456.375914
-5752,456.671067
-5751,457.379537
-5750,458.06316
-5749,458.701198
-5748,459.399221
-5747,459.852567
-5746,459.992648
-5745,460.072377
-5744,460.112834
-5743,460.391788
-5742,460.971931
-5741,461.906311
-5740,463.326808
-5739,465.229921
-5738,467.713689
-5737,470.716995
-5736,474.304087
-5735,478.182673
-5734,482.138845
-5733,486.078361
-5732,489.539875
-5731,491.913305
-5730,492.691852
-5729,491.442845
-5728,487.810853
-5727,482.568057
-5726,475.846565
-5725,469.093933
-5724,463.001865
-5723,457.632548
-5722,453.868104
-5721,451.492293
-5720,450.446569
-5719,450.711729
-5718,451.899403
-5717,454.265272
-5716,457.58351
-5715,461.606655
-5714,466.08917
-5713,470.666643
-5712,475.217978
-5711,478.970525
-5710,481.004539
-5709,480.843214
-5708,477.988592
-5707,473.100481
-5706,466.356689
-5705,459.133002
-5704,452.473717
-5703,447.542569
-5702,444.611165
-5701,443.561136
-5700,444.413174
-5699,446.938569
-5698,450.792086
-5697,455.902814
-5696,461.748446
-5695,468.18785
-5694,474.91441
-5693,481.90834
-5692,488.256048
-5691,493.595574
-5690,496.895045
-5689,497.66804
-5688,495.626757
-5687,490.679671
-5686,483.98519
-5685,475.885392
-5684,467.769262
-5683,460.800779
-5682,455.04375
-5681,451.226193
-5680,449.271772
-5679,448.956709
-5678,450.152991
-5677,452.606917
-5676,456.101239
-5675,460.071969
-5674,464.998902
-5673,469.598913
-5672,474.086697
-5671,477.103162
-5670,478.550136
-5669,477.87285
-5668,475.126557
-5667,470.843662
-5666,465.566569
-5665,460.690526
-5664,456.705207
-5663,454.232483
-5662,453.284111
-5661,453.982105
-5660,456.051043
-5659,459.392918
-5658,463.696216
-5657,468.509178
-5656,473.914461
-5655,479.28475
-5654,484.045037
-5653,487.713278
-5652,489.689007
-5651,489.600079
-5650,487.039858
-5649,482.489588
-5648,476.247257
-5647,469.627478
-5646,462.958758
-5645,457.484825
-5644,453.592434
-5643,451.220224
-5642,450.452777
-5641,451.169682
-5640,453.162533
-5639,456.307496
-5638,460.294404
-5637,464.850029
-5636,469.530461
-5635,473.895804
-5634,477.470056
-5633,479.510718
-5632,479.619182
-5631,477.706934
-5630,473.850997
-5629,468.688036
-5628,463.360733
-5627,458.035356
-5626,453.958652
-5625,451.168624
-5624,449.953566
-5623,450.377639
-5622,452.079074
-5621,455.051823
-5620,458.838526
-5619,463.326358
-5618,468.18009
-5617,473.342096
-5616,477.944176
-5615,482.044855
-5614,484.954842
-5613,486.623206
-5612,486.868451
-5611,485.710854
-5610,483.352337
-5609,480.388777
-5608,476.972395
-5607,473.833308
-5606,471.10262
-5605,468.941782
-5604,467.413463
-5603,466.553157
-5602,466.244814
-5601,466.304042
-5600,466.677472
-5599,467.010387
-5598,467.311979
-5597,467.312525
-5596,466.85317
-5595,465.832497
-5594,464.327174
-5593,462.428641
-5592,460.423994
-5591,458.583492
-5590,456.905644
-5589,455.612654
-5588,455.15811
-5587,455.45159
-5586,456.65246
-5585,458.55918
-5584,461.036657
-5583,463.812565
-5582,466.695521
-5581,469.368713
-5580,471.539709
-5579,472.991584
-5578,473.494824
-5577,473.009334
-5576,471.652283
-5575,469.861874
-5574,467.558713
-5573,465.384746
-5572,463.599389
-5571,462.67911
-5570,462.627592
-5569,463.49088
-5568,465.374676
-5567,467.999698
-5566,471.64232
-5565,475.680127
-5564,480.150183
-5563,485.087364
-5562,489.41686
-5561,493.246796
-5560,495.501359
-5559,495.670093
-5558,493.107884
-5557,487.671729
-5556,479.954367
-5555,470.216274
-5554,459.967107
-5553,450.36877
-5552,442.658717
-5551,436.941739
-5550,433.569473
-5549,432.577082
-5548,433.646497
-5547,436.751235
-5546,441.649245
-5545,447.708891
-5544,455.050138
-5543,463.362473
-5542,472.719994
-5541,481.87779
-5540,489.783542
-5539,495.500817
-5538,497.63592
-5537,495.675129
-5536,489.461885
-5535,480.303644
-5534,469.705304
-5533,459.317498
-5532,450.473167
-5531,444.328827
-5530,440.719753
-5529,439.802824
-5528,441.027167
-5527,444.025872
-5526,448.56583
-5525,454.352688
-5524,460.766087
-5523,468.409566
-5522,476.529728
-5521,484.617074
-5520,491.973955
-5519,498.104596
-5518,501.606538
-5517,501.95546
-5516,498.539904
-5515,492.037416
-5514,483.393916
-5513,473.802665
-5512,464.438631
-5511,456.193611
-5510,449.710874
-5509,445.456687
-5508,443.116242
-5507,442.558612
-5506,443.458466
-5505,445.660016
-5504,448.607725
-5503,452.319562
-5502,456.795867
-5501,461.232795
-5500,465.630418
-5499,469.699971
-5498,473.174889
-5497,475.682542
-5496,477.509619
-5495,478.298572
-5494,478.34091
-5493,477.670406
-5492,476.518293
-5491,475.057637
-5490,473.589734
-5489,472.054113
-5488,470.534972
-5487,469.232286
-5486,467.805397
-5485,466.590366
-5484,465.312906
-5483,464.254291
-5482,463.310392
-5481,462.495885
-5480,461.930879
-5479,461.717822
-5478,461.877452
-5477,462.422825
-5476,463.659464
-5475,465.11056
-5474,467.223597
-5473,469.692853
-5472,472.382806
-5471,475.329916
-5470,478.004188
-5469,480.1407
-5468,481.14046
-5467,480.617068
-5466,478.207039
-5465,474.064841
-5464,468.210147
-5463,461.442812
-5462,454.607556
-5461,448.459159
-5460,443.668258
-5459,440.803771
-5458,439.827199
-5457,440.613649
-5456,442.956522
-5455,446.94832
-5454,451.996885
-5453,458.192379
-5452,465.340981
-5451,473.212764
-5450,481.542645
-5449,489.860694
-5448,498.002318
-5447,504.580713
-5446,508.835879
-5445,509.587167
-5444,506.157459
-5443,498.843383
-5442,487.972532
-5441,476.150647
-5440,463.702669
-5439,453.125261
-5438,444.56084
-5437,438.577524
-5436,435.32557
-5435,434.339686
-5434,435.292514
-5433,437.99752
-5432,441.930884
-5431,447.106825
-5430,453.934944
-5429,461.244305
-5428,469.678183
-5427,478.078255
-5426,485.942795
-5425,491.632583
-5424,494.098194
-5423,492.291564
-5422,486.11513
-5421,476.259935
-5420,465.441328
-5419,454.286549
-5418,445.399183
-5417,438.9804
-5416,435.729936
-5415,435.180316
-5414,436.885482
-5413,440.426679
-5412,445.222615
-5411,451.4776
-5410,458.337086
-5409,465.855208
-5408,473.709147
-5407,481.93928
-5406,489.521069
-5405,495.726428
-5404,500.270627
-5403,502.098167
-5402,501.066497
-5401,497.272966
-5400,491.076125
-5399,484.038573
-5398,476.438836
-5397,469.829566
-5396,464.344062
-5395,460.478936
-5394,457.897202
-5393,456.589664
-5392,456.244844
-5391,456.544221
-5390,457.379219
-5389,458.370104
-5388,459.324707
-5387,460.235528
-5386,460.991603
-5385,461.535405
-5384,461.706257
-5383,461.56709
-5382,461.320019
-5381,461.058526
-5380,460.882189
-5379,460.848162
-5378,461.130778
-5377,461.72925
-5376,462.571689
-5375,463.644421
-5374,464.764986
-5373,465.748723
-5372,466.465815
-5371,467.020823
-5370,467.016956
-5369,466.714885
-5368,466.052629
-5367,465.347181
-5366,464.80156
-5365,464.567502
-5364,464.716487
-5363,465.555852
-5362,467.066009
-5361,469.399243
-5360,472.23756
-5359,475.568087
-5358,479.218542
-5357,483.231277
-5356,486.751408
-5355,489.682587
-5354,491.824082
-5353,492.347594
-5352,491.181353
-5351,488.089716
-5350,483.12472
-5349,476.668949
-5348,469.300765
-5347,461.303994
-5346,453.722497
-5345,447.511008
-5344,442.48455
-5343,439.359255
-5342,438.084665
-5341,438.598114
-5340,440.801623
-5339,444.531086
-5338,449.527945
-5337,455.235133
-5336,461.925356
-5335,468.868704
-5334,475.504793
-5333,481.496359
-5332,485.593319
-5331,487.804659
-5330,487.714666
-5329,485.323837
-5328,481.117187
-5327,476.156424
-5326,470.436184
-5325,465.015661
-5324,460.49367
-5323,457.378028
-5322,455.617641
-5321,455.179354
-5320,456.078874
-5319,458.17163
-5318,461.195213
-5317,464.977717
-5316,469.233913
-5315,473.657155
-5314,477.845918
-5313,481.629421
-5312,484.186901
-5311,485.082363
-5310,484.158561
-5309,481.398792
-5308,476.908359
-5307,471.442286
-5306,465.570522
-5305,459.998518
-5304,455.04613
-5303,451.579288
-5302,449.492623
-5301,448.915338
-5300,449.7451
-5299,451.763156
-5298,454.942946
-5297,458.644983
-5296,462.880417
-5295,467.259578
-5294,470.99888
-5293,473.969039
-5292,475.791218
-5291,476.193631
-5290,475.261752
-5289,473.425092
-5288,470.816264
-5287,468.27289
-5286,465.913428
-5285,464.398563
-5284,463.808442
-5283,464.289908
-5282,465.794283
-5281,468.280078
-5280,471.456293
-5279,475.063447
-5278,478.858556
-5277,482.413667
-5276,485.144989
-5275,486.858182
-5274,487.030311
-5273,485.365258
-5272,481.900459
-5271,477.064928
-5270,470.961713
-5269,464.673365
-5268,458.578451
-5267,453.200399
-5266,448.969833
-5265,446.15644
-5264,444.838486
-5263,445.106618
-5262,446.654949
-5261,449.334449
-5260,453.287809
-5259,457.651067
-5258,462.286634
-5257,466.912214
-5256,470.633388
-5255,473.210316
-5254,474.359106
-5253,473.872417
-5252,472.244645
-5251,469.57186
-5250,466.820462
-5249,464.296844
-5248,462.392742
-5247,461.628108
-5246,461.714528
-5245,463.013163
-5244,465.192586
-5243,468.1979
-5242,471.650887
-5241,475.573385
-5240,479.597945
-5239,483.446399
-5238,486.773777
-5237,489.086715
-5236,490.480856
-5235,490.577028
-5234,489.26231
-5233,486.680764
-5232,482.946237
-5231,478.546631
-5230,473.75472
-5229,469.000919
-5228,464.330682
-5227,460.350968
-5226,456.824168
-5225,454.0446
-5224,451.926146
-5223,450.531314
-5222,449.736031
-5221,449.565892
-5220,449.788049
-5219,450.446124
-5218,451.35931
-5217,452.489559
-5216,453.738538
-5215,455.192175
-5214,456.834476
-5213,458.735938
-5212,460.943959
-5211,463.442435
-5210,466.233162
-5209,469.19546
-5208,472.368354
-5207,475.469899
-5206,478.527678
-5205,481.183968
-5204,483.393281
-5203,484.883529
-5202,485.455847
-5201,485.093388
-5200,483.711419
-5199,481.248796
-5198,478.034537
-5197,474.357659
-5196,470.543062
-5195,466.734131
-5194,463.651002
-5193,461.226559
-5192,459.804667
-5191,459.351055
-5190,459.903819
-5189,461.465403
-5188,463.895981
-5187,467.114586
-5186,470.893762
-5185,475.265878
-5184,479.130742
-5183,482.466675
-5182,484.402979
-5181,484.292162
-5180,481.825491
-5179,476.755727
-5178,469.110896
-5177,460.560064
-5176,451.748585
-5175,443.247581
-5174,436.730288
-5173,432.372389
-5172,430.452807
-5171,430.760849
-5170,433.326903
-5169,437.856536
-5168,443.920483
-5167,451.424304
-5166,459.755649
-5165,469.519043
-5164,479.881292
-5163,490.665427
-5162,499.898496
-5161,507.376243
-5160,511.424275
-5159,511.27878
-5158,507.042607
-5157,498.28785
-5156,487.57711
-5155,476.02155
-5154,464.974812
-5153,455.562453
-5152,448.659103
-5151,443.948685
